what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1319435828132
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201109151620,"org.eclipse.cdt.debug.core",1319435828549
started,bundle,org.eclipse.cdt.debug.ui,7.1.1.201109151620,"org.eclipse.cdt.debug.ui",1319435828572
started,bundle,org.eclipse.cdt.launch,7.0.0.201109151620,"org.eclipse.cdt.launch",1319435828664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319435828913
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319435830263
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.1.201109151620,"org.eclipse.cdt.managedbuilder.gnu.ui",1319435832086
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201109151620,"org.eclipse.cdt.debug.mi.ui",1319435834759
started,bundle,org.eclipse.cdt.dsf,2.2.0.201109151620,"org.eclipse.cdt.dsf",1319435834819
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.1.201109151620,"org.eclipse.cdt.dsf.gdb",1319435834836
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201109151620,"org.eclipse.cdt.dsf.gdb.ui",1319435834850
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201109151620,"org.eclipse.cdt.debug.mi.core",1319435834883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319435858605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319435889875
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1319435891479
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1319435891873
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1319435894129
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319435917271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319435969914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319435974252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436020197
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1319436022554
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1319436025493
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436030798
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436030845
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1319436030867
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436033157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319436122641
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1319436127072
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436127201
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436127238
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1319436127256
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436131472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436142275
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436143456
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436144709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436145719
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436152480
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436153539
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436161891
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436163403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436165051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436166243
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436171428
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436198926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319436203334
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436203790
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319436227217
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319436230953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319436232420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436287485
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436288497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436290475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436291249
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436304287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436305477
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436425461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436426414
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436513050
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436516126
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436518233
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436518842
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319436537815
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1319436540257
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319436541339
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436585415
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436586801
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436651025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436651950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436653300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436654313
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436695200
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436709993
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436718326
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436724243
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436752286
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436753128
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436754255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436754948
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436760184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436770188
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436771757
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319436776230
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436785974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436816369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319436816875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437026191
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319437027639
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437053684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437054491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437056133
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437065286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437156701
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437162313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437183050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437183834
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437186536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437203817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437209045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437209883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437212617
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437219816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437233090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437233850
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437235254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437244433
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319437246037
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319437246244
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319437246345
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437251302
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437252038
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437254008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437284176
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319437293486
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319437335674
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319437340195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437363845
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437364597
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437369188
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437384325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319437417513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437427011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437427838
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437430843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437438544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319437449002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437452231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319437583331
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319437587898
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319437606637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319437610217
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319437610344
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319437700666
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319437716047
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319437721027
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319437783795
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319437785000
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319437804315
