what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318235007687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318235008491
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318235011435
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318235013348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318235022837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318235023403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318235060979
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318235061773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318235063021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318235064139
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318235075171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318235077503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318235078193
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318235087499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318235094441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318235097158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318235097440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318235098356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318235099695
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318235100475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318235105288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318235106222
