what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318259242866
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318259245173
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318259264549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318259270737
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318259272038
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318259273353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318259276893
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318259281073
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318259281330
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318259281734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318259282120
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318259351972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318259353253
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318259359603
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318259361258
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318259362897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318259363974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318259366862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318259378684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318259387235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318259387526
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318259389172
