what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316697819645
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316697820426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316697822408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316697841366
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1316697845333
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316697846290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316697846605
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316697846843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316697847014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316697847170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316697847321
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316697854100
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316697859248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316697860171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316697861878
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316697883105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1316697886904
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316697887483
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316697887752
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316697887947
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316697888113
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316697888267
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316697888429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316697909017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316697914513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316697915976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316697921012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316697922967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316697923939
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316697924949
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316697945193
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316697949928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316697950057
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316697950968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316697951144
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316697951302
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316697951459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316697951626
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316697974652
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316697976570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316697984177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316697985772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316697986916
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316697987841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316697988173
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698009505
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316698034763
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316698035051
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316698035393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316698035570
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316698035715
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316698035873
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316698036019
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316698103748
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316698105370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698114358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698115070
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698116556
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698144910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698165085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698476839
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316698483379
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698644950
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698646421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698703065
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698705992
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698783203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698784145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698785824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698805386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698814200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698872503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698880727
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698887355
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698895166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698906461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698908311
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698909721
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698912192
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698914431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698917869
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698919456
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1316698922658
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1316698924259
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316698924455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316698926454
