what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1319439181631
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1319439181851
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1319439182073
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1319439182275
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1319439182593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319439189119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439207719
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439208591
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439210537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439217812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439485386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439486248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439487942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439498135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439505694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439507268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439508316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439631734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439663874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439664605
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439666458
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439668323
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439733534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439734445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439736198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439736968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439805689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439806609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439808671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439809456
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439839420
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439840341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439842037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439842770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439854593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439855645
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439857233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439858030
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439885158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439886137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439887334
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439888232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439914845
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439915667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439917467
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439918327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439939611
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439940478
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439942020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319439942804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440115370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440116739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440119136
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440119998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440144080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440147994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440148498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440207026
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319440209860
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1319440213133
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440325429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440328313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440330040
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440336954
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319440339739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440347710
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440357405
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319440382955
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319440384441
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319440385231
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319440386005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440388758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440389690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440390880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440391537
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440401117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440444512
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440454100
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440465215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440510705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440567797
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319440571276
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319440572895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319440575723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440578444
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440579270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440580916
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440581973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440590092
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319440599362
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440601728
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440602430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440720231
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319440723787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440726076
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319440726838
